"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
8098;"The Awakened Mage (Kingmaker, Kingbreaker, #2)";1116393;1116393;1561784;24;"2005.0";5068;"1841496057";"9.78184149605e+12";"eng";0;"https://images.gr-assets.com/books/1327918842m/1116393.jpg";"https://images.gr-assets.com/books/1327918842s/1116393.jpg";11;0
8099;"A Ring of Endless Light (Austin Family, #4)";14358;14358;1234050;22;"1980.0";2391;"440910811";"9.78044091082e+12";"eng";0;"https://images.gr-assets.com/books/1279354664m/14358.jpg";"https://images.gr-assets.com/books/1279354664s/14358.jpg";12;0
8100;"How to Save a Life";10757806;10757806;14982110;21;"2011.0";5213;"316036064";"9.78031603606e+12";"en-US";0;"https://images.gr-assets.com/books/1337211222m/10757806.jpg";"https://images.gr-assets.com/books/1337211222s/10757806.jpg";8;0
8101;"The 5 Greatest Warriors (Jack West Jr, #3)";6324903;6324903;6510453;35;"2009.0";4364;"1416577572";"9.78141657758e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
8102;"Brotherhood in Death (In Death, #42)";25337081;25337081;45073734;25;"2016.0";2792;"399170898";"9.7803991709e+12";"eng";0;"https://images.gr-assets.com/books/1439226052m/25337081.jpg";"https://images.gr-assets.com/books/1439226052s/25337081.jpg";11;0
8103;"Arrow's Flight (Heralds of Valdemar, #2)";176788;176788;2612;25;"1987.0";4532;"886773776";"9.78088677378e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
8104;"The Tail of Emily Windsnap (Emily Windsnap, #1)";161656;161656;903484;38;"2003.0";5503;"763628115";"9.78076362812e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
8105;"Blackout: Remembering the Things I Drank to Forget";23341862;23341862;42901339;11;"2015.0";5504;"1455554596";"9.78145555459e+12";"eng";0;"https://images.gr-assets.com/books/1423750824m/23341862.jpg";"https://images.gr-assets.com/books/1423750824s/23341862.jpg";16;0
8106;"The Invaders (Brotherband Chronicles, #2)";13003565;13003565;16102896;30;"2012.0";2987;"399256202";"9.7803992562e+12";"eng";0;"https://images.gr-assets.com/books/1327983041m/13003565.jpg";"https://images.gr-assets.com/books/1327983041s/13003565.jpg";12;0
8107;"The Moon and Sixpence";44796;44796;2095270;349;"1919.0";3676;"1598185217";"9.78159818522e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
8108;"The Last Girl (The Dominion Trilogy, #1)";27419654;27419654;46188959;6;"2016.0";5505;"";"";"en-CA";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
8109;"The Absolute Sandman, Volume One";23753;23753;1789924;5;"2006.0";2423;"1401210821";"9.78140121082e+12";"eng";0;"https://images.gr-assets.com/books/1312226853m/23753.jpg";"https://images.gr-assets.com/books/1312226853s/23753.jpg";1;0
8110;"Rock Chick Regret (Rock Chick, #7)";13184992;13184992;18365634;7;"2011.0";3789;"";"";"eng";0;"https://images.gr-assets.com/books/1328300035m/13184992.jpg";"https://images.gr-assets.com/books/1328300035s/13184992.jpg";17;0
8111;"Dicey's Song (Tillerman Cycle, #2)";11831;11831;1968913;40;"1982.0";5235;"689863624";"9.78068986362e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
8112;"The Walking Dead, Book Three (The Walking Dead #25-36)";763429;763429;13328482;4;"2007.0";2624;"1582408254";"9.78158240826e+12";"eng";0;"https://images.gr-assets.com/books/1426446934m/763429.jpg";"https://images.gr-assets.com/books/1426446934s/763429.jpg";17;0
8113;"A Quest of Heroes (The Sorcerer's Ring, #1)";16299991;16299991;22429000;50;"2012.0";5506;"";"";"eng";0;"https://images.gr-assets.com/books/1392626603m/16299991.jpg";"https://images.gr-assets.com/books/1392626603s/16299991.jpg";11;0
8114;"The Woman in the Dunes";9998;9998;58336;90;"1962.0";5507;"679733787";"9.78067973378e+12";"eng";0;"https://images.gr-assets.com/books/1361254930m/9998.jpg";"https://images.gr-assets.com/books/1361254930s/9998.jpg";17;0
8115;"Aunt Julia and the Scriptwriter";77298;77298;17171130;119;"1977.0";4527;"140248927";"9.78014024892e+12";"eng";0;"https://images.gr-assets.com/books/1327993472m/77298.jpg";"https://images.gr-assets.com/books/1327993472s/77298.jpg";1;0
8116;"Queen Song (Red Queen, #0.1)";25005214;25005214;44676143;10;"2015.0";2644;"62422960";"9.78006242296e+12";"";0;"https://images.gr-assets.com/books/1437677533m/25005214.jpg";"https://images.gr-assets.com/books/1437677533s/25005214.jpg";15;0
8117;"Transmetropolitan, Vol. 3: Year of the Bastard (Transmetropolitan, #3)";22418;22418;978451;14;"1999.0";3635;"1563895684";"9.78156389568e+12";"eng";0;"https://images.gr-assets.com/books/1452027011m/22418.jpg";"https://images.gr-assets.com/books/1452027011s/22418.jpg";9;0
8118;"The Prettiest One";25104491;25104491;44997220;6;"2015.0";5508;"";"";"eng";0;"https://images.gr-assets.com/books/1441065786m/25104491.jpg";"https://images.gr-assets.com/books/1441065786s/25104491.jpg";10;0
8119;"Falling into Place";18163646;18163646;25526485;16;"2014.0";5509;"";"";"";0;"https://images.gr-assets.com/books/1393613084m/18163646.jpg";"https://images.gr-assets.com/books/1393613084s/18163646.jpg";17;0
8120;"A Severe Mercy: A Story of Faith, Tragedy and Triumph";56594;56594;55155;18;"1977.0";5510;"60688246";"9.78006068824e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8121;"1493: Uncovering the New World Columbus Created";9862761;9862761;14754158;30;"2011.0";3397;"307265722";"9.78030726572e+12";"en-GB";0;"https://images.gr-assets.com/books/1327900945m/9862761.jpg";"https://images.gr-assets.com/books/1327900945s/9862761.jpg";3;0
8122;"The Dry Grass of August";9429531;9429531;14314019;20;"2011.0";5511;"758254091";"9.78075825409e+12";"";0;"https://images.gr-assets.com/books/1327170212m/9429531.jpg";"https://images.gr-assets.com/books/1327170212s/9429531.jpg";13;0
8123;"Trust No One (The 39 Clues: Cahills vs. Vespers, #5)";12107927;12107927;17076928;9;"2012.0";3472;"545298431";"9.78054529844e+12";"eng";0;"https://images.gr-assets.com/books/1358266266m/12107927.jpg";"https://images.gr-assets.com/books/1358266266s/12107927.jpg";13;0
8124;"Zone One";10365343;10365343;15268500;27;"2010.0";3120;"385528078";"9.78038552808e+12";"eng";0;"https://images.gr-assets.com/books/1327888785m/10365343.jpg";"https://images.gr-assets.com/books/1327888785s/10365343.jpg";17;0
8125;"The Madness of Lord Ian Mackenzie (Mackenzies & McBrides, #1)";5981872;5981872;6155268;30;"2009.0";5512;"843960434";"9.78084396043e+12";"eng";0;"https://images.gr-assets.com/books/1322336718m/5981872.jpg";"https://images.gr-assets.com/books/1322336718s/5981872.jpg";8;0
8126;"Point of Impact (Bob Lee Swagger, #1)";127712;127712;3870;32;"1993.0";5513;"99453452";"9.78009945345e+12";"eng";0;"https://images.gr-assets.com/books/1315656617m/127712.jpg";"https://images.gr-assets.com/books/1315656617s/127712.jpg";14;0
8127;"Life and Times of Michael K";6193;6193;2055648;89;"1983.0";3122;"009947915X";"9.78009947915e+12";"";0;"https://images.gr-assets.com/books/1327203650m/6193.jpg";"https://images.gr-assets.com/books/1327203650s/6193.jpg";1;0
8128;"Children of God (The Sparrow, #2)";16948;16948;882029;21;"1998.0";3556;"044900483X";"9.78044900484e+12";"eng";0;"https://images.gr-assets.com/books/1373509005m/16948.jpg";"https://images.gr-assets.com/books/1373509005s/16948.jpg";9;0
8129;"Vanished (Callahan & McLane #1)";20438825;20438825;30833530;8;"2014.0";5514;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8130;"Jamie at Home: Cook Your Way to the Good Life";1776251;1776251;1488433;12;"2007.0";5485;"718152433";"9.78071815244e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
8131;"The Mediterranean Caper (Dirk Pitt, #2)";41701;41701;2861842;77;"1973.0";3234;"425197395";"9.78042519739e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
8132;"The Forest House (Avalon, #2)";18892;18892;3044552;64;"1993.0";2689;"451454243";"9.78045145425e+12";"eng";0;"https://images.gr-assets.com/books/1319444215m/18892.jpg";"https://images.gr-assets.com/books/1319444215s/18892.jpg";14;0
8133;"Certain Prey (Lucas Davenport, #10)";37302;37302;2315985;35;"1999.0";3258;"743484193";"9.78074348419e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
8134;"Undead and Unreturnable (Undead, #4)";478657;478657;1791813;28;"2005.0";3685;"425210812";"9.78042521082e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
8135;"Fearless (The Lost Fleet, #2)";96594;96594;93102;27;"2007.0";4617;"441014763";"9.78044101477e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
8136;"Dawn on a Distant Shore (Wilderness, #2)";820956;820956;806796;20;"2000.0";4160;"553578553";"9.78055357855e+12";"en-US";0;"https://images.gr-assets.com/books/1403186902m/820956.jpg";"https://images.gr-assets.com/books/1403186902s/820956.jpg";4;0
8137;"F*ck Love";25828204;25828204;45687875;11;"2015.0";3991;"";"";"";0;"https://images.gr-assets.com/books/1449432878m/25828204.jpg";"https://images.gr-assets.com/books/1449432878s/25828204.jpg";6;0
8138;"The Danish Girl";27864391;27864391;83062;62;"2000.0";3359;"";"9.78147460157e+12";"eng";0;"https://images.gr-assets.com/books/1451790312m/27864391.jpg";"https://images.gr-assets.com/books/1451790312s/27864391.jpg";5;0
8139;"This Star Won't Go Out: The Life and Words of Esther Grace Earl";17675031;17675031;24678766;28;"2014.0";5515;"525426361";"9.78052542636e+12";"eng";0;"https://images.gr-assets.com/books/1392015126m/17675031.jpg";"https://images.gr-assets.com/books/1392015126s/17675031.jpg";11;0
8140;"Brave New World Revisited ";5481;5481;16335101;80;"1958.0";2344;"60898526";"9.78006089853e+12";"en-US";0;"https://images.gr-assets.com/books/1410136964m/5481.jpg";"https://images.gr-assets.com/books/1410136964s/5481.jpg";12;0
8141;"Story of O (Story of O #1)";40483;40483;2462307;124;"1954.0";5516;"345301110";"9.78034530112e+12";"eng";0;"https://images.gr-assets.com/books/1464369941m/40483.jpg";"https://images.gr-assets.com/books/1464369941s/40483.jpg";3;0
8142;"Forest Mage (Soldier Son, #2)";45106;45106;2469;27;"2006.0";2679;"60757639";"9.78006075763e+12";"en-US";0;"https://images.gr-assets.com/books/1446012746m/45106.jpg";"https://images.gr-assets.com/books/1446012746s/45106.jpg";5;0
8143;"Sacred (Kenzie & Gennaro, #3)";425124;425124;1352373;53;"1997.0";2758;"380726297";"9.7803807263e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
8144;"Hidden (Bone Secrets. #1)";18799585;15096138;20386536;16;"2012.0";5514;"";"";"eng";0;"https://images.gr-assets.com/books/1386936783m/18799585.jpg";"https://images.gr-assets.com/books/1386936783s/18799585.jpg";13;0
8145;"Punk 57";29104680;29104680;49343156;5;"2016.0";3371;"";"";"";0;"https://images.gr-assets.com/books/1466189204m/29104680.jpg";"https://images.gr-assets.com/books/1466189204s/29104680.jpg";5;0
8146;"Eye of the Storm (Sean Dillon, #1)";337623;337623;1427512;49;"1992.0";3385;"425138232";"9.78042513824e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
8147;"Nikola Tesla: Imagination and the Man That Invented the 20th Century";17835351;17835351;24955642;2;"2013.0";5517;"";"";"eng";0;"https://images.gr-assets.com/books/1366561721m/17835351.jpg";"https://images.gr-assets.com/books/1366561721s/17835351.jpg";4;0
8148;"How to Be Popular";23221;23221;2610019;41;"2006.0";2622;"60880120";"9.78006088012e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
8149;"Pygmalion & My Fair Lady";7707;7707;1701532;13;"1956.0";3084;"451530098";"9.7804515301e+12";"";0;"https://images.gr-assets.com/books/1327891970m/7707.jpg";"https://images.gr-assets.com/books/1327891970s/7707.jpg";5;0
8150;"Omerta";22028;22028;4362765;71;"1999.0";2496;"345432401";"9.78034543241e+12";"eng";0;"https://images.gr-assets.com/books/1327867034m/22028.jpg";"https://images.gr-assets.com/books/1327867034s/22028.jpg";5;0
8151;"Unraveling (Unraveling, #1)";12157365;12157365;17128227;12;"2012.0";5518;"62103733";"9.78006210373e+12";"en-US";0;"https://images.gr-assets.com/books/1337474732m/12157365.jpg";"https://images.gr-assets.com/books/1337474732s/12157365.jpg";17;0
8152;"One";265264;265264;1984746;49;"1988.0";2683;"330311735";"9.78033031173e+12";"";0;"https://images.gr-assets.com/books/1356137029m/265264.jpg";"https://images.gr-assets.com/books/1356137029s/265264.jpg";16;0
8153;"The Tiger Rising";37187;37187;843214;44;"2001.0";2676;"763618985";"9.78076361899e+12";"eng";0;"https://images.gr-assets.com/books/1479692331m/37187.jpg";"https://images.gr-assets.com/books/1479692331s/37187.jpg";7;0
8154;"Magic's Price (Valdemar: Last Herald-Mage #3)";28734;28734;170912;17;"1990.0";4532;"886774268";"9.78088677426e+12";"eng";0;"https://images.gr-assets.com/books/1478489331m/28734.jpg";"https://images.gr-assets.com/books/1478489331s/28734.jpg";1;0
8155;"The Hedge Knight (The Tales of Dunk and Egg, #1)";11970747;11970747;40847773;12;"1998.0";2330;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
8156;"After the Funeral (Hercule Poirot, #29)";527744;527744;1812530;180;"1953.0";2445;"425173909";"9.78042517391e+12";"eng";0;"https://images.gr-assets.com/books/1384881992m/527744.jpg";"https://images.gr-assets.com/books/1384881992s/527744.jpg";5;0
8157;"Wanted";160848;160848;1475550;22;"2005.0";3577;"1582404976";"9.78158240497e+12";"";0;"https://images.gr-assets.com/books/1355855954m/160848.jpg";"https://images.gr-assets.com/books/1355855954s/160848.jpg";6;0
8158;"Death Note, Vol. 8: Target (Death Note, #8)";13614;13614;1782163;31;"2005.0";2670;"1421506297";"9.7814215063e+12";"eng";0;"https://images.gr-assets.com/books/1487897453m/13614.jpg";"https://images.gr-assets.com/books/1487897453s/13614.jpg";9;0
8159;"X-Men: The Dark Phoenix Saga";103111;103111;99407;26;"1983.0";5519;"785122133";"9.78078512214e+12";"eng";0;"https://images.gr-assets.com/books/1409504820m/103111.jpg";"https://images.gr-assets.com/books/1409504820s/103111.jpg";1;0
8160;"Manufacturing Consent: The Political Economy of the Mass Media";12617;12617;857416;25;"1988.0";5520;"375714499";"9.7803757145e+12";"eng";0;"https://images.gr-assets.com/books/1222383663m/12617.jpg";"https://images.gr-assets.com/books/1222383663s/12617.jpg";16;0
8161;"Pippi in the South Seas";19307;19307;1316342;68;"1948.0";2809;"670557110";"9.78067055711e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
8162;"The Castle of Otranto";12923;12923;46432;361;"1764.0";5521;"192834401";"9.78019283441e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
8163;"Outer Dark";40471;40471;791775;34;"1968.0";2382;"330314920";"9.78033031492e+12";"";0;"https://images.gr-assets.com/books/1356452527m/40471.jpg";"https://images.gr-assets.com/books/1356452527s/40471.jpg";1;0
8164;"Endless Knight (The Arcana Chronicles, #2)";16175040;20759641;22024655;21;"2013.0";3776;"";"";"eng";0;"https://images.gr-assets.com/books/1369329231m/16175040.jpg";"https://images.gr-assets.com/books/1369329231s/16175040.jpg";10;0
8165;"Shadow & Claw (The Book of the New Sun #1-2)";40992;40992;40575;11;"1994.0";5094;"312890176";"9.78031289018e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
8166;"Among the Ten Thousand Things";23503361;23503361;43085307;19;"2015.0";5522;"812995228";"9.78081299522e+12";"eng";0;"https://images.gr-assets.com/books/1464907467m/23503361.jpg";"https://images.gr-assets.com/books/1464907467s/23503361.jpg";16;0
8167;"The Great Shark Hunt: Strange Tales from a Strange Time (The Gonzo Papers, #1)";10878;10878;1005676;23;"1979.0";2537;"743250451";"9.78074325045e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
8168;"The Complete Poems";47730;47730;46720;13;"1981.0";5523;"395957761";"9.78039595777e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
8169;"2312";11830394;11830394;16785236;24;"2012.0";3362;"316098124";"9.78031609812e+12";"eng";0;"https://images.gr-assets.com/books/1405778758m/11830394.jpg";"https://images.gr-assets.com/books/1405778758s/11830394.jpg";4;0
8170;"Tears of a Tiger (Hazelwood High, #1)";119838;119838;2373129;20;"1994.0";3126;"689806981";"9.78068980699e+12";"eng";0;"https://images.gr-assets.com/books/1348102787m/119838.jpg";"https://images.gr-assets.com/books/1348102787s/119838.jpg";13;0
