"id";"title";"original_publication_year";"author_id";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
146;"The Goldfinch";"2013.0";2412;396756;"https://images.gr-assets.com/books/1451554970m/17333223.jpg";"https://images.gr-assets.com/books/1451554970s/17333223.jpg";13;29696
147;"Thirteen Reasons Why";"2007.0";2413;463783;"https://images.gr-assets.com/books/1333822506m/1217100.jpg";"https://images.gr-assets.com/books/1333822506s/1217100.jpg";8;133658
148;"Girl with a Pearl Earring";"1999.0";2414;467577;"https://images.gr-assets.com/books/1327197580m/2865.jpg";"https://images.gr-assets.com/books/1327197580s/2865.jpg";16;101190
149;"If I Stay (If I Stay, #1)";"2009.0";2415;503527;"https://images.gr-assets.com/books/1347462970m/4374400.jpg";"https://images.gr-assets.com/books/1347462970s/4374400.jpg";5;109515
150;"The Red Tent";"1997.0";2416;424981;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;186243
151;"The Sea of Monsters (Percy Jackson and the Olympians, #2)";"2006.0";2332;514932;"https://images.gr-assets.com/books/1400602661m/28186.jpg";"https://images.gr-assets.com/books/1400602661s/28186.jpg";13;277395
152;"Dear John";"2006.0";2335;441062;"https://images.gr-assets.com/books/1397749854m/5526.jpg";"https://images.gr-assets.com/books/1397749854s/5526.jpg";2;167075
153;"City of Ashes (The Mortal Instruments, #2)";"2008.0";2341;541117;"https://images.gr-assets.com/books/1432730356m/1582996.jpg";"https://images.gr-assets.com/books/1432730356s/1582996.jpg";17;150374
154;"Macbeth";"1606.0";2320;496018;"https://images.gr-assets.com/books/1459795224m/8852.jpg";"https://images.gr-assets.com/books/1459795224s/8852.jpg";9;125529
155;"The Two Towers (The Lord of the Rings, #2)";"1954.0";2309;480446;"https://images.gr-assets.com/books/1298415523m/15241.jpg";"https://images.gr-assets.com/books/1298415523s/15241.jpg";6;207399
156;"Something Borrowed (Darcy & Rachel, #1)";"2004.0";2417;403601;"https://images.gr-assets.com/books/1305063535m/42156.jpg";"https://images.gr-assets.com/books/1305063535s/42156.jpg";3;161109
157;"Green Eggs and Ham";"1960.0";2418;457475;"https://images.gr-assets.com/books/1468680100m/23772.jpg";"https://images.gr-assets.com/books/1468680100s/23772.jpg";17;320622
158;"Charlie and the Chocolate Factory (Charlie Bucket, #1)";"1964.0";2419;453959;"https://images.gr-assets.com/books/1309211401m/6310.jpg";"https://images.gr-assets.com/books/1309211401s/6310.jpg";8;139240
159;"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)";"2008.0";2332;508214;"https://images.gr-assets.com/books/1443142158m/2120932.jpg";"https://images.gr-assets.com/books/1443142158s/2120932.jpg";17;219074
160;"Great Expectations";"1860.0";2366;459247;"https://images.gr-assets.com/books/1327920219m/2623.jpg";"https://images.gr-assets.com/books/1327920219s/2623.jpg";4;107995
161;"The Return of the King (The Lord of the Rings, #3)";"1955.0";2309;463959;"https://images.gr-assets.com/books/1389977161m/18512.jpg";"https://images.gr-assets.com/books/1389977161s/18512.jpg";14;409484
162;"The Stranger";"1942.0";2420;420600;"https://images.gr-assets.com/books/1349927872m/49552.jpg";"https://images.gr-assets.com/books/1349927872s/49552.jpg";15;297559
163;"The Lost Hero (The Heroes of Olympus, #1)";"2010.0";2332;271576;"https://images.gr-assets.com/books/1464201003m/7736182.jpg";"https://images.gr-assets.com/books/1464201003s/7736182.jpg";16;241582
164;"Eleanor & Park";"2013.0";2421;514312;"https://images.gr-assets.com/books/1341952742m/15745753.jpg";"https://images.gr-assets.com/books/1341952742s/15745753.jpg";3;167353
165;"A Feast for Crows (A Song of Ice and Fire, #4)";"2005.0";2330;428186;"https://images.gr-assets.com/books/1429538615m/13497.jpg";"https://images.gr-assets.com/books/1429538615s/13497.jpg";9;410325
166;"Matched (Matched, #1)";"2010.0";2422;511815;"https://images.gr-assets.com/books/1367706191m/7735333.jpg";"https://images.gr-assets.com/books/1367706191s/7735333.jpg";4;417263
167;"American Gods (American Gods, #1)";"2001.0";2423;378019;"https://images.gr-assets.com/books/1258417001m/4407.jpg";"https://images.gr-assets.com/books/1258417001s/4407.jpg";6;76150
168;"The Stand";"1978.0";2358;438832;"https://images.gr-assets.com/books/1213131305m/149267.jpg";"https://images.gr-assets.com/books/1213131305s/149267.jpg";16;246378
169;"The Last Song";"2008.0";2335;424637;"https://images.gr-assets.com/books/1286549186m/6400090.jpg";"https://images.gr-assets.com/books/1286549186s/6400090.jpg";2;86146
170;"Digital Fortress";"1998.0";2311;423019;"https://images.gr-assets.com/books/1360095966m/11125.jpg";"https://images.gr-assets.com/books/1360095966s/11125.jpg";3;139609
171;"Emma";"1815.0";2312;459826;"https://images.gr-assets.com/books/1373627931m/6969.jpg";"https://images.gr-assets.com/books/1373627931s/6969.jpg";1;19101
172;"Anna Karenina";"1877.0";2424;297472;"https://images.gr-assets.com/books/1352422904m/15823480.jpg";"https://images.gr-assets.com/books/1352422904s/15823480.jpg";1;64733
173;"A Clockwork Orange";"1962.0";2425;431195;"https://images.gr-assets.com/books/1348339306m/227463.jpg";"https://images.gr-assets.com/books/1348339306s/227463.jpg";2;415425
174;"The Shack";"2007.0";2426;419539;"https://images.gr-assets.com/books/1344270232m/1812457.jpg";"https://images.gr-assets.com/books/1344270232s/1812457.jpg";2;68931
175;"The Last Olympian (Percy Jackson and the Olympians, #5)";"2009.0";2332;397500;"https://images.gr-assets.com/books/1327924597m/4502507.jpg";"https://images.gr-assets.com/books/1327924597s/4502507.jpg";16;370166
176;"It";"1986.0";2358;292592;"https://images.gr-assets.com/books/1309376909m/18342.jpg";"https://images.gr-assets.com/books/1309376909s/18342.jpg";11;47772
177;"Crime and Punishment";"1866.0";2427;380903;"https://images.gr-assets.com/books/1382846449m/7144.jpg";"https://images.gr-assets.com/books/1382846449s/7144.jpg";12;8629
178;"The Bell Jar";"1963.0";2428;401605;"https://images.gr-assets.com/books/1473890514m/6514.jpg";"https://images.gr-assets.com/books/1473890514s/6514.jpg";3;250382
179;"Angela's Ashes (Frank McCourt, #1)";"1996.0";2429;392103;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;19333
180;"Siddhartha";"1922.0";2430;372099;"https://images.gr-assets.com/books/1428715580m/52036.jpg";"https://images.gr-assets.com/books/1428715580s/52036.jpg";8;139973
181;"In Cold Blood";"1965.0";2431;381652;"https://images.gr-assets.com/books/1424931136m/168642.jpg";"https://images.gr-assets.com/books/1424931136s/168642.jpg";7;279729
182;"Beautiful Creatures (Caster Chronicles, #1)";"2009.0";2432;436093;"https://images.gr-assets.com/books/1327873282m/6304335.jpg";"https://images.gr-assets.com/books/1327873282s/6304335.jpg";6;233830
183;"Clockwork Angel (The Infernal Devices, #1)";"2010.0";2341;490890;"https://images.gr-assets.com/books/1454962884m/7171637.jpg";"https://images.gr-assets.com/books/1454962884s/7171637.jpg";15;236679
184;"Matilda";"1988.0";2419;440743;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;353535
185;"The Night Circus";"2011.0";2433;429543;"https://images.gr-assets.com/books/1387124618m/9361589.jpg";"https://images.gr-assets.com/books/1387124618s/9361589.jpg";14;242367
186;"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)";"2001.0";2434;381080;"https://images.gr-assets.com/books/1355932638m/37470.jpg";"https://images.gr-assets.com/books/1355932638s/37470.jpg";12;158076
187;"Uglies (Uglies, #1)";"2005.0";2435;449073;"https://images.gr-assets.com/books/1443904172m/24770.jpg";"https://images.gr-assets.com/books/1443904172s/24770.jpg";9;171244
188;"A Dance with Dragons (A Song of Ice and Fire, #5)";"2011.0";2330;365954;"https://images.gr-assets.com/books/1327885335m/10664113.jpg";"https://images.gr-assets.com/books/1327885335s/10664113.jpg";6;242337
189;"The Lord of the Rings (The Lord of the Rings, #1-3)";"1955.0";2309;389054;"https://images.gr-assets.com/books/1411114164m/33.jpg";"https://images.gr-assets.com/books/1411114164s/33.jpg";17;64988
190;"Wild: From Lost to Found on the Pacific Crest Trail";"2012.0";2436;379872;"https://images.gr-assets.com/books/1453189881m/12262741.jpg";"https://images.gr-assets.com/books/1453189881s/12262741.jpg";4;322356
191;"Watchmen";"1987.0";2437;398018;"https://images.gr-assets.com/books/1442239711m/472331.jpg";"https://images.gr-assets.com/books/1442239711s/472331.jpg";7;295264
192;"The Name of the Wind (The Kingkiller Chronicle, #1)";"2007.0";2438;400101;"https://images.gr-assets.com/books/1472068073m/186074.jpg";"https://images.gr-assets.com/books/1472068073s/186074.jpg";8;65380
193;"Outliers: The Story of Success";"2008.0";2399;353011;"https://images.gr-assets.com/books/1344266315m/3228917.jpg";"https://images.gr-assets.com/books/1344266315s/3228917.jpg";16;208816
194;"Moby-Dick or, The Whale";"1851.0";2439;358050;"https://images.gr-assets.com/books/1327940656m/153747.jpg";"https://images.gr-assets.com/books/1327940656s/153747.jpg";7;167361
195;"The Guernsey Literary and Potato Peel Pie Society";"2008.0";2440;393626;"https://images.gr-assets.com/books/1351979318m/2728527.jpg";"https://images.gr-assets.com/books/1351979318s/2728527.jpg";2;221425
196;"Fight Club";"1996.0";2441;365349;"https://images.gr-assets.com/books/1357128997m/5759.jpg";"https://images.gr-assets.com/books/1357128997s/5759.jpg";4;149928
197;"Dead Until Dark (Sookie Stackhouse, #1)";"2001.0";2442;420764;"https://images.gr-assets.com/books/1468560853m/301082.jpg";"https://images.gr-assets.com/books/1468560853s/301082.jpg";6;153267
198;"The Color Purple";"1982.0";2443;376766;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;222365
199;"Marley and Me: Life and Love With the World's Worst Dog";"2005.0";2444;367304;"https://images.gr-assets.com/books/1308858322m/12691.jpg";"https://images.gr-assets.com/books/1308858322s/12691.jpg";8;315215
200;"And Then There Were None";"1939.0";2445;408983;"https://images.gr-assets.com/books/1391120695m/16299.jpg";"https://images.gr-assets.com/books/1391120695s/16299.jpg";16;212815
201;"The Lost Symbol (Robert Langdon, #3)";"2009.0";2311;369428;"https://images.gr-assets.com/books/1358274396m/6411961.jpg";"https://images.gr-assets.com/books/1358274396s/6411961.jpg";14;10049
202;"Hush, Hush (Hush, Hush, #1)";"2009.0";2446;448166;"https://images.gr-assets.com/books/1358261334m/6339664.jpg";"https://images.gr-assets.com/books/1358261334s/6339664.jpg";16;257675
203;"Beautiful Disaster (Beautiful, #1)";"2011.0";2447;418309;"https://images.gr-assets.com/books/1358259032m/11505797.jpg";"https://images.gr-assets.com/books/1358259032s/11505797.jpg";6;331787
204;"A Christmas Carol";"1843.0";2366;394540;"https://images.gr-assets.com/books/1406512317m/5326.jpg";"https://images.gr-assets.com/books/1406512317s/5326.jpg";3;95065
205;"Interview with the Vampire (The Vampire Chronicles, #1)";"1976.0";2448;372566;"https://images.gr-assets.com/books/1380631642m/43763.jpg";"https://images.gr-assets.com/books/1380631642s/43763.jpg";6;307468
206;"The Selection (The Selection, #1)";"2012.0";2449;505340;"https://images.gr-assets.com/books/1322103400m/10507293.jpg";"https://images.gr-assets.com/books/1322103400s/10507293.jpg";10;203908
207;"One for the Money (Stephanie Plum, #1)";"1994.0";2450;391007;"https://images.gr-assets.com/books/1316730230m/6853.jpg";"https://images.gr-assets.com/books/1316730230s/6853.jpg";1;211813
208;"The Immortal Life of Henrietta Lacks";"2010.0";2451;377249;"https://images.gr-assets.com/books/1327878144m/6493208.jpg";"https://images.gr-assets.com/books/1327878144s/6493208.jpg";15;187887
209;"The Silence of the Lambs  (Hannibal Lecter, #2)";"1988.0";2452;351107;"https://images.gr-assets.com/books/1390426249m/23807.jpg";"https://images.gr-assets.com/books/1390426249s/23807.jpg";9;303738
210;"Vampire Academy (Vampire Academy, #1)";"2007.0";2453;248283;"https://images.gr-assets.com/books/1361098973m/345627.jpg";"https://images.gr-assets.com/books/1361098973s/345627.jpg";13;206397
211;"Blink: The Power of Thinking Without Thinking";"2005.0";2399;348196;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;195420
212;"Atonement";"2001.0";2454;347006;"https://images.gr-assets.com/books/1320449708m/6867.jpg";"https://images.gr-assets.com/books/1320449708s/6867.jpg";1;108364
213;"The Metamorphosis";"1915.0";2455;364933;"https://images.gr-assets.com/books/1359061917m/485894.jpg";"https://images.gr-assets.com/books/1359061917s/485894.jpg";1;320304
214;"The Titan's Curse (Percy Jackson and the Olympians, #3)";"2007.0";2332;446668;"https://images.gr-assets.com/books/1361038385m/561456.jpg";"https://images.gr-assets.com/books/1361038385s/561456.jpg";2;201754
215;"Ready Player One";"2011.0";2456;349423;"https://images.gr-assets.com/books/1500930947m/9969571.jpg";"https://images.gr-assets.com/books/1500930947s/9969571.jpg";16;218500
216;"The Art of Racing in the Rain";"2006.0";2457;327409;"https://images.gr-assets.com/books/1377206302m/3153910.jpg";"https://images.gr-assets.com/books/1377206302s/3153910.jpg";10;252601
217;"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America";"2003.0";2458;309385;"https://images.gr-assets.com/books/1312066724m/21996.jpg";"https://images.gr-assets.com/books/1312066724s/21996.jpg";15;303701
218;"Bared to You (Crossfire, #1)";"2012.0";2459;222678;"https://images.gr-assets.com/books/1477803272m/13572249.jpg";"https://images.gr-assets.com/books/1477803272s/13572249.jpg";1;132180
219;"The Chronicles of Narnia (Chronicles of Narnia, #1-7)";"1956.0";2328;376385;"https://images.gr-assets.com/books/1449868701m/11127.jpg";"https://images.gr-assets.com/books/1449868701s/11127.jpg";9;8688
220;"Twilight: The Complete Illustrated Movie Companion";"";2460;291411;"https://images.gr-assets.com/books/1352539022m/3609760.jpg";"https://images.gr-assets.com/books/1352539022s/3609760.jpg";16;97516
221;"A Child Called ""It"" (Dave Pelzer #1)";"1995.0";2461;311543;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;188148
222;"The Bourne Identity (Jason Bourne, #1)";"1980.0";2462;327122;"https://images.gr-assets.com/books/1335860740m/7869.jpg";"https://images.gr-assets.com/books/1335860740s/7869.jpg";17;5141
223;"Artemis Fowl (Artemis Fowl, #1)";"2001.0";2463;386923;"https://images.gr-assets.com/books/1327945104m/249747.jpg";"https://images.gr-assets.com/books/1327945104s/249747.jpg";4;103234
224;"Fallen (Fallen, #1)";"2009.0";2464;395296;"https://images.gr-assets.com/books/1440619649m/6487308.jpg";"https://images.gr-assets.com/books/1440619649s/6487308.jpg";9;113408
225;"East of Eden";"1952.0";2323;320919;"https://images.gr-assets.com/books/1441547516m/4406.jpg";"https://images.gr-assets.com/books/1441547516s/4406.jpg";3;203478
226;"Dark Places";"2009.0";2321;333452;"https://images.gr-assets.com/books/1354988288m/5886881.jpg";"https://images.gr-assets.com/books/1354988288s/5886881.jpg";6;103223
227;"The Client";"1993.0";2368;320083;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;206661
228;"The Nanny Diaries (Nanny, #1)";"2002.0";2465;323762;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;96988
229;"Alice's Adventures in Wonderland & Through the Looking-Glass";"1865.0";2466;340920;"https://images.gr-assets.com/books/1327872220m/24213.jpg";"https://images.gr-assets.com/books/1327872220s/24213.jpg";14;191217
230;"Persuasion";"1817.0";2312;365425;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;330978
231;"Sarah's Key";"2007.0";2467;312444;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;264330
232;"The Gunslinger (The Dark Tower, #1)";"1982.0";2358;332494;"https://images.gr-assets.com/books/1375776480m/43615.jpg";"https://images.gr-assets.com/books/1375776480s/43615.jpg";12;170515
233;"Love in the Time of Cholera";"1985.0";2375;283806;"https://images.gr-assets.com/books/1327124987m/9712.jpg";"https://images.gr-assets.com/books/1327124987s/9712.jpg";7;7423
234;"Speak";"1999.0";2468;360156;"https://images.gr-assets.com/books/1310121762m/439288.jpg";"https://images.gr-assets.com/books/1310121762s/439288.jpg";9;213311
235;"The Husband's Secret";"2013.0";2469;232106;"https://images.gr-assets.com/books/1460577225m/17802724.jpg";"https://images.gr-assets.com/books/1460577225s/17802724.jpg";14;204927
236;"Into Thin Air: A Personal Account of the Mount Everest Disaster";"1997.0";2365;291258;"https://images.gr-assets.com/books/1463384482m/1898.jpg";"https://images.gr-assets.com/books/1463384482s/1898.jpg";2;185734
